category,product_name,product_id,price,discount_price,product_url,image_urls,color_name,currency,filename,relative_path
women-clothing-shirts,JACKET IN TIGRI,GI0001DCB13211LM022105,875,,https://us.herno.com/en/women/outerwear/shackets/jacket-in-tigri-camel-GI0001DCB13211LM022105.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw53372f1d/images/zoom/GI0001DCB13211LM02_2105_0.jpg?sw=710&sh=900&sm=fit,Camel,USD,barcelona_collection.html,barcelona_collection.html
women-clothing-knitwear-shirts,SPRING ULTRALIGHT SCUBA SHIRT,JPL002DCB12509SM021000,645,,https://us.herno.com/en/women/knitwear/shirts/spring-ultralight-scuba-shirt-white-JPL002DCB12509SM021000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw688bb8f1/images/zoom/JPL002DCB12509SM02_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,barcelona_collection.html,barcelona_collection.html
men-clothing-outerwear-shirts,JACKET IN TIGRI,GI0004UCB13211M022105,1.015,,https://us.herno.com/en/men/outerwear/shackets/jacket-in-tigri-camel-GI0004UCB13211M022105.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwa34bcaec/images/zoom/GI0004UCB13211M02_2105_0.jpg?sw=710&sh=900&sm=fit,Camel,USD,barcelona_collection.html,barcelona_collection.html
men-clothing-knitwear-shirts,SPRING ULTRALIGHT SCUBA SHIRT,JPL002UCB12509SM021000,645,,https://us.herno.com/en/men/knitwear/shirts/spring-ultralight-scuba-shirt-white-JPL002UCB12509SM021000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw5c18ec24/images/zoom/JPL002UCB12509SM02_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,barcelona_collection.html,barcelona_collection.html
women-apparel-trousers,TROUSERS IN LIGHT NYLON STRETCH,PT0005DCB12431SM029201,435,,https://us.herno.com/en/women/clothing/trousers/trousers-in-light-nylon-stretch-blue-PT0005DCB12431SM029201.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwac26226e/images/zoom/PT0005DCB12431SM02_9201_0.jpg?sw=710&sh=900&sm=fit,Blue,USD,barcelona_collection.html,barcelona_collection.html
men-apparel-trousers,TROUSERS IN LIGHT COTTON STRETCH,PT0007UCB13164M029200,460,,https://us.herno.com/en/men/clothing/trousers/trousers-in-light-cotton-stretch-navy-blue-PT0007UCB13164M029200.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw60303d76/images/zoom/PT0007UCB13164M02_9200_0.jpg?sw=710&sh=900&sm=fit,Navy Blue,USD,barcelona_collection.html,barcelona_collection.html
men-accessories-hats,BALACLAVA IN INFINITY,BER003UCB70048M029200,230,,https://us.herno.com/en/men/accessories/hats/balaclava-in-infinity-navy-blue-BER003UCB70048M029200.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw274a17b6/images/zoom/BER003UCB70048M02_9200_0.jpg?sw=710&sh=900&sm=fit,Navy Blue,USD,barcelona_collection.html,barcelona_collection.html
men-accessories-hats,BALACLAVA IN INFINITY,BER003UCB70048M029300,230,,https://us.herno.com/en/men/accessories/hats/balaclava-in-infinity-black-BER003UCB70048M029300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw46438182/images/zoom/BER003UCB70048M02_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,barcelona_collection.html,barcelona_collection.html
women-accessories,TIE IN EASY SUIT STRETCH,CR0001DCB12545SM029300,195,,https://us.herno.com/en/women/accessories/tie-in-easy-suit-stretch-black-CR0001DCB12545SM029300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwb49c1bcf/images/zoom/CR0001DCB12545SM02_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,barcelona_collection.html,barcelona_collection.html
men-clothing-accessories,TIE IN EASY SUIT STRETCH,CR0001UCB12545SM029200,195,,https://us.herno.com/en/men/accessories/tie-in-easy-suit-stretch-navy-blue-CR0001UCB12545SM029200.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw01deca6e/images/zoom/CR0001UCB12545SM02_9200_0.jpg?sw=710&sh=900&sm=fit,Navy Blue,USD,barcelona_collection.html,barcelona_collection.html
women-clothing-jackets-blazers,WOMEN’S EASY SUIT STRETCH BLAZER,GA0002DCB12545SM029300,1.185,,https://us.herno.com/en/women/outerwear/blazers/women%E2%80%99s-easy-suit-stretch-blazer-black-GA0002DCB12545SM029300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwa0767be1/images/zoom/GA0002DCB12545SM02_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,barcelona_collection.html,barcelona_collection.html
men-clothing-parka,BLAZER IN EASY SUIT STRETCH,GA0006UCB12545SM029200,960,,https://us.herno.com/en/men/outerwear/parka-and-jackets/blazer-in-easy-suit-stretch-navy-blue-GA0006UCB12545SM029200.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw425deed2/images/zoom/GA0006UCB12545SM02_9200_0.jpg?sw=710&sh=900&sm=fit,Navy Blue,USD,barcelona_collection.html,barcelona_collection.html
women-clothing-ashape,A-LINE JACKET IN KEYSTONE,GC0002DCB12343M028750,1.195,,https://us.herno.com/en/women-clothing-aline/a-line-jacket-in-keystone-macadamia-GC0002DCB12343M028750.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwb27a738e/images/zoom/GC0002DCB12343M02_8750_0.jpg?sw=710&sh=900&sm=fit,Macadamia,USD,barcelona_collection.html,barcelona_collection.html
women-clothing-knitwear-shirts,WOMEN’S SPRING ULTRALIGHT SCUBA SHIRT,JPL003DCB12509SM021000,565,,https://us.herno.com/en/women/knitwear/shirts/women%E2%80%99s-spring-ultralight-scuba-shirt-white-JPL003DCB12509SM021000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw32a4baff/images/zoom/JPL003DCB12509SM02_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,barcelona_collection.html,barcelona_collection.html
men-clothing-knitwear-shirts,SPRING ULTRALIGHT SCUBA SHIRT,JPL003UCB12509SM021000,565,,https://us.herno.com/en/men/knitwear/shirts/spring-ultralight-scuba-shirt-white-JPL003UCB12509SM021000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw023f480f/images/zoom/JPL003UCB12509SM02_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,barcelona_collection.html,barcelona_collection.html
women-clothing-knitwear-hoodies,WOMEN’S BRUSHED WOOL SWEATER,MG0001DCB70189M022193,635,,https://us.herno.com/en/women/knitwear/sweaters-and-cardigan/women%E2%80%99s-brushed-wool-sweater-camel-black-MG0001DCB70189M022193.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw9189ee54/images/zoom/MG0001DCB70189M02_2193_0.jpg?sw=710&sh=900&sm=fit,Camel/Black,USD,barcelona_collection.html,barcelona_collection.html
men-clothing-knitwear-hoodies,BRUSHED WOOL SWEATER,MG0001UCB70189M022155,635,,https://us.herno.com/en/men/knitwear/sweaters-and-cardigan/brushed-wool-sweater-camel-MG0001UCB70189M022155.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw8347fe60/images/zoom/MG0001UCB70189M02_2155_0.jpg?sw=710&sh=900&sm=fit,Camel,USD,barcelona_collection.html,barcelona_collection.html
men-clothing-parka,KEYSTONE PARKA,PI0003UCB12343M029200,1.135,,https://us.herno.com/en/men/outerwear/parka-and-jackets/keystone-parka-navy-blue-PI0003UCB12343M029200.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwcf76a745/images/zoom/PI0003UCB12343M02_9200_0.jpg?sw=710&sh=900&sm=fit,Navy Blue,USD,barcelona_collection.html,barcelona_collection.html
women-apparel-trousers,WOMEN’S EASY SUIT STRETCH TROUSERS,PT0003DCB12545SM029300,595,,https://us.herno.com/en/women/clothing/trousers/women%E2%80%99s-easy-suit-stretch-trousers-black-PT0003DCB12545SM029300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwed25830a/images/zoom/PT0003DCB12545SM02_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,barcelona_collection.html,barcelona_collection.html
men-apparel-trousers,EASY SUIT STRETCH TROUSERS,PT0005UCB12545SM029200,575,,https://us.herno.com/en/men/clothing/trousers/easy-suit-stretch-trousers-navy-blue-PT0005UCB12545SM029200.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw33f3efa6/images/zoom/PT0005UCB12545SM02_9200_0.jpg?sw=710&sh=900&sm=fit,Navy Blue,USD,barcelona_collection.html,barcelona_collection.html
kids,NEW H BABY BIB,BA000002K520619999,75,53,https://us.herno.com/en/kids/new-h-baby-bib-multicolor-BA000002K520619999.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw56164741/images/zoom/BA000002K52061_9999_0.jpg?sw=710&sh=900&sm=fit,Multicolor,USD,kids.html,kids.html
kids,NEW H BABY STRAMPLER,TUT00005K520619999,120,84,https://us.herno.com/en/kids/new-h-baby-strampler-multicolor-TUT00005K520619999.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwd4bd8d53/images/zoom/TUT00005K52061_9999_0.jpg?sw=710&sh=900&sm=fit,Multicolor,USD,kids.html,kids.html
kids,NEW H BABY HAT,BER00004K520619999,75,53,https://us.herno.com/en/kids/new-h-baby-hat-multicolor-BER00004K520619999.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwd0188272/images/zoom/BER00004K52061_9999_0.jpg?sw=710&sh=900&sm=fit,Multicolor,USD,kids.html,kids.html
kids,T-SHIRT AND BLOOMERS IN NEW H BABY AND COTTON JERSEY,TUT00004K520619999,145,102,https://us.herno.com/en/kids/t-shirt-and-bloomers-in-new-h-baby-and-cotton-jersey-multicolor-TUT00004K520619999.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw37c4d6ec/images/zoom/TUT00004K52061_9999_0.jpg?sw=710&sh=900&sm=fit,Multicolor,USD,kids.html,kids.html
kids,BOMBER JACKET IN NYLON ULTRALIGHT,GI000012X120174011,475,333,https://us.herno.com/en/kids/bomber-jacket-in-nylon-ultralight-light-pink-GI000012X120174011.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwfb49f5fb/images/zoom/GI000012X12017_4011_0.jpg?sw=710&sh=900&sm=fit,Light Pink,USD,kids.html,kids.html
kids-girls,TAFT-KLEID,AB000001G200454000,285,200,https://us.herno.com/en/kids/girls/taft-kleid-pink-AB000001G200454000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwe334789f/images/zoom/AB000001G20045_4000_0.jpg?sw=710&sh=900&sm=fit,Pink,USD,kids.html,kids.html
kids-girls,TAFT-JACKE,GI000073G200454000,455,319,https://us.herno.com/en/kids/girls/taft-jacke-pink-GI000073G200454000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwef2d603a/images/zoom/GI000073G20045_4000_0.jpg?sw=710&sh=900&sm=fit,Pink,USD,kids.html,kids.html
kids-girls,CAPE IN NYLON ULTRALIGHT & NEW TECHNO SHANTUNG,GI000080G120174011,445,312,https://us.herno.com/en/kids/girls/cape-in-nylon-ultralight-and-new-techno-shantung-light-pink-GI000080G120174011.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw48f39830/images/zoom/GI000080G12017_4011_0.jpg?sw=710&sh=900&sm=fit,Light Pink,USD,kids.html,kids.html
kids-girls,TAFT-KLEID,AB000001G200451000,270,189,https://us.herno.com/en/kids/girls/taft-kleid-white-AB000001G200451000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwdd5bdf73/images/zoom/AB000001G20045_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,kids.html,kids.html
kids,BOMBER JACKET IN NYLON ULTRALIGHT AND NEW H BABY,GI000001K120179006,420,294,https://us.herno.com/en/kids/bomber-jacket-in-nylon-ultralight-and-new-h-baby-light-blue-GI000001K120179006.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw2b6dfd04/images/zoom/GI000001K12017_9006_0.jpg?sw=710&sh=900&sm=fit,Light Blue,USD,kids.html,kids.html
kids-girls,TAFT-JACKE,GI000073G200451000,435,305,https://us.herno.com/en/kids/girls/taft-jacke-white-GI000073G200451000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwe73555eb/images/zoom/GI000073G20045_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,kids.html,kids.html
kids,BOMBERJACKE AUS GLOSS,GI000011X122209006,525,368,https://us.herno.com/en/kids/bomberjacke-aus-gloss-light-blue-GI000011X122209006.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw1b024150/images/zoom/GI000011X12220_9006_0.jpg?sw=710&sh=900&sm=fit,Light Blue,USD,kids.html,kids.html
kids-boys,CITY LIFE JACKE,GA000012B125689201,535,375,https://us.herno.com/en/kids/boys/city-life-jacke-blue-GA000012B125689201.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw16c08862/images/zoom/GA000012B12568_9201_0.jpg?sw=710&sh=900&sm=fit,Blue,USD,kids.html,kids.html
kids-boys,CITY LIFE REGENMANTEL,GC000030B125689201,535,375,https://us.herno.com/en/kids/boys/city-life-regenmantel-blue-GC000030B125689201.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw6a054544/images/zoom/GC000030B12568_9201_0.jpg?sw=710&sh=900&sm=fit,Blue,USD,kids.html,kids.html
kids-girls,HERNO SWEAT ROCK,GN000001G500559300,165,116,https://us.herno.com/en/kids/girls/herno-sweat-rock-black-GN000001G500559300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw2bb1cc24/images/zoom/GN000001G50055_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,kids.html,kids.html
kids-girls,NYLON ULTRALIGHT UND TAFFETÀ JACKE,GI000074G120179300,595,417,https://us.herno.com/en/kids/girls/nylon-ultralight-und-taffeta-jacke-black-GI000074G120179300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwf310f6f5/images/zoom/GI000074G12017_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,kids.html,kids.html
kids-girls,SCHIMMERNDE JACKE,GI000083G125703112,445,312,https://us.herno.com/en/kids/girls/schimmernde-jacke-lemon-yellow-GI000083G125703112.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwd03c869b/images/zoom/GI000083G12570_3112_0.jpg?sw=710&sh=900&sm=fit,Lemon Yellow,USD,kids.html,kids.html
kids-girls,A-SHAPE JACKET IN NYLON ULTRALIGHT,PI000130G120171985,680,476,https://us.herno.com/en/kids/girls/a-shape-jacket-in-nylon-ultralight-chantilly-PI000130G120171985.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwef673285/images/zoom/PI000130G12017_1985_0.jpg?sw=710&sh=900&sm=fit,Chantilly,USD,kids.html,kids.html
kids-girls,GLOSS JACKE,GI000072G122202000,535,375,https://us.herno.com/en/kids/girls/gloss-jacke-sand-GI000072G122202000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw48608e1c/images/zoom/GI000072G12220_2000_0.jpg?sw=710&sh=900&sm=fit,Sand,USD,kids.html,kids.html
kids,UNISEX BOMBER JACKET IN NYLON ULTRALIGHT,PI000006X120177745,630,,https://us.herno.com/en/kids/unisex-bomber-jacket-in-nylon-ultralight-military-PI000006X120177745.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwbbaf93d9/images/zoom/PI000006X12017_7745_0.jpg?sw=710&sh=900&sm=fit,Military,USD,kids.html,kids.html
kids-boys,COTTON POLO SHIRT,JPL00001B520451000,185,130,https://us.herno.com/en/kids/boys/cotton-polo-shirt-white-JPL00001B520451000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwad3b6f96/images/zoom/JPL00001B52045_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,kids.html,kids.html
kids-girls,SLEEVELESS JACKET IN NYLON ULTRALIGHT,GI000077G120174015,465,326,https://us.herno.com/en/kids/girls/sleeveless-jacket-in-nylon-ultralight-pink-GI000077G120174015.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwfa08fafe/images/zoom/GI000077G12017_4015_0.jpg?sw=710&sh=900&sm=fit,Pink,USD,kids.html,kids.html
kids,NEW H BOMBERJACKE,JG000003X500551000,295,207,https://us.herno.com/en/kids/new-h-bomberjacke-white-JG000003X500551000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwfd69e10c/images/zoom/JG000003X50055_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,kids.html,kids.html
kids-boys,KURZÄRMELIGES T-SHIRT AUS BAUMWOLLE,JTS00014B520451000,110,77,https://us.herno.com/en/kids/boys/kurzarmeliges-t-shirt-aus-baumwolle-white-JTS00014B520451000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw7f29220e/images/zoom/JTS00014B52045_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,kids.html,kids.html
kids-boys,PARKA IN DELON & ULTRALIGHT CREASE,PA000002B132189200,495,347,https://us.herno.com/en/kids/boys/parka-in-delon-and-ultralight-crease-navy-blue-PA000002B132189200.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwd092f80b/images/zoom/PA000002B13218_9200_0.jpg?sw=710&sh=900&sm=fit,Navy Blue,USD,kids.html,kids.html
kids,BOMBERJACKE AUS GLOSS,GI000011X122209300,495,347,https://us.herno.com/en/kids/bomberjacke-aus-gloss-black-GI000011X122209300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwaf709f50/images/zoom/GI000011X12220_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,kids.html,kids.html
kids,HERNO SWEAT HOSE,PT000003X500559300,180,,https://us.herno.com/en/kids/herno-sweat-hose-black-PT000003X500559300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw6ca6b9ec/images/zoom/PT000003X50055_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,kids.html,kids.html
kids,ECOAGE HEMD,GA000001X124569202,475,333,https://us.herno.com/en/kids/ecoage-hemd-new-blue-GA000001X124569202.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw90f8cb18/images/zoom/GA000001X12456_9202_0.jpg?sw=710&sh=900&sm=fit,New Blue,USD,kids.html,kids.html
kids-girls,GIRLS' COTTON T-SHIRT,JTS00015G520451000,135,95,https://us.herno.com/en/kids/girls/girls-cotton-t-shirt-white-JTS00015G520451000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwab10678c/images/zoom/JTS00015G52045_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,kids.html,kids.html
kids,COTTON T-SHIRT,JTS00001X520131000,115,,https://us.herno.com/en/kids/cotton-t-shirt-white-JTS00001X520131000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwbdf2b11a/images/zoom/JTS00001X52013_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,kids.html,kids.html
kids,UNISEX BOMBER JACKET IN NYLON ULTRALIGHT,PI000006X120179200,630,,https://us.herno.com/en/kids/unisex-bomber-jacket-in-nylon-ultralight-navy-blue-PI000006X120179200.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw62e2b0c6/images/zoom/PI000006X12017_9200_0.jpg?sw=710&sh=900&sm=fit,Navy Blue,USD,kids.html,kids.html
kids,BOMBER JACKET IN NYLON ULTRALIGHT AND NEW H BABY,GI000001K120174011,420,294,https://us.herno.com/en/kids/bomber-jacket-in-nylon-ultralight-and-new-h-baby-light-pink-GI000001K120174011.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw433cf25b/images/zoom/GI000001K12017_4011_0.jpg?sw=710&sh=900&sm=fit,Light Pink,USD,kids.html,kids.html
men-clothing-gilet,LO SMANICATO,PC001ULE192881300,760,532,https://us.herno.com/en/men/outerwear/vests/lo-smanicato-ice-PC001ULE192881300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwacf2a5a6/images/zoom/PC001ULE19288_1300_0.jpg?sw=710&sh=900&sm=fit,Ice,USD,men.html,men.html
men-clothing-outerwear-shirts,QUILTED ECOAGE SHIRT,PI001101U124561000,770,539,https://us.herno.com/en/men/outerwear/shackets/quilted-ecoage-shirt-white-PI001101U124561000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw5d6d7413/images/zoom/PI001101U12456_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,men.html,men.html
men-clothing-parka,CITY LIFE BLAZER,GA000155U125689402,1.015,711,https://us.herno.com/en/men/outerwear/parka-and-jackets/city-life-blazer-grey-pearl-GA000155U125689402.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw7ca846f1/images/zoom/GA000155U12568_9402_0.jpg?sw=710&sh=900&sm=fit,Grey Pearl,USD,men.html,men.html
men-clothing-outerwear-shirts,ECOAGE SHIRT,GI000395U124561000,740,518,https://us.herno.com/en/men/outerwear/shackets/ecoage-shirt-white-GI000395U124561000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw3a51d49f/images/zoom/GI000395U12456_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,men.html,men.html
men-clothing-knitwear-tshirt-polo,T-SHIRT IN SUPERFINE COTTON STRETCH,JG000200U520039300,225,158,https://us.herno.com/en/men/knitwear/t-shirts-and-polo-shirts/t-shirt-in-superfine-cotton-stretch-black-JG000200U520039300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw8ae99b83/images/zoom/JG000200U52003_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,men.html,men.html
men-clothing-parka,ESSENCE PARKA,IM000324U12301S9300,1.235,865,https://us.herno.com/en/men/outerwear/parka-and-jackets/essence-parka-black-IM000324U12301S9300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwfeb81435/images/zoom/IM000324U12301S_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,men.html,men.html
men-clothing-knitwear-bomber,DIAGONAL COTTON FLEECE SWEATSHIRT,JG000209U500729300,275,193,https://us.herno.com/en/men/knitwear/sweatshirts-and-bomber/diagonal-cotton-fleece-sweatshirt-black-JG000209U500729300.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw17de0de7/images/zoom/JG000209U50072_9300_0.jpg?sw=710&sh=900&sm=fit,Black,USD,men.html,men.html
men-clothing-bomber,BOMBER JACKET IN GLOSS,PI001126U122201000,720,504,https://us.herno.com/en/men/outerwear/bomber/bomber-jacket-in-gloss-white-PI001126U122201000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwc0a90bca/images/zoom/PI001126U12220_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,men.html,men.html
men-clothing-knitwear-bomber,CARDIGAN IN SILK WOOL & NUAGE,MP000120U700251315,840,588,https://us.herno.com/en/men/knitwear/sweatshirts-and-bomber/cardigan-in-silk-wool-and-nuage-ice-MP000120U700251315.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw40ac2c8f/images/zoom/MP000120U70025_1315_0.jpg?sw=710&sh=900&sm=fit,Ice,USD,men.html,men.html
men-clothing-outerwear-shirts,PADDED 3D RIPSTOP SHIRT,PI001122U125721000,785,550,https://us.herno.com/en/men/outerwear/shackets/padded-3d-ripstop-shirt-white-PI001122U125721000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwc1898807/images/zoom/PI001122U12572_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,men.html,men.html
men-clothing-gilet,ECOAGE AND MONOGRAM SLEEVELESS JACKET,PI001100U124561000,765,536,https://us.herno.com/en/men/outerwear/vests/ecoage-and-monogram-sleeveless-jacket-white-PI001100U124561000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwd0440340/images/zoom/PI001100U12456_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,men.html,men.html
men-clothing-outerwear-shirts,SHIRT IN ESSENCE,GI000318U12301S1250,895,627,https://us.herno.com/en/men/outerwear/shackets/shirt-in-essence-ice-GI000318U12301S1250.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw4b87368a/images/zoom/GI000318U12301S_1250_0.jpg?sw=710&sh=900&sm=fit,Ice,USD,men.html,men.html
men-accessories-hats,DELON CAP,BER00020U132189402,195,137,https://us.herno.com/en/men/accessories/hats/delon-cap-grey-pearl-BER00020U132189402.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw2132acbc/images/zoom/BER00020U13218_9402_0.jpg?sw=710&sh=900&sm=fit,Grey Pearl,USD,men.html,men.html
men-clothing-bomber,ECOAGE BOMBER JACKET,PI001102U124569402,795,557,https://us.herno.com/en/men/outerwear/bomber/ecoage-bomber-jacket-grey-pearl-PI001102U124569402.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwa4f758b1/images/zoom/PI001102U12456_9402_0.jpg?sw=710&sh=900&sm=fit,Grey Pearl,USD,men.html,men.html
men-clothing-gilet,SUEDE-LOOK SLEEVELESS JACKET,GI000412U124541310,930,651,https://us.herno.com/en/men/outerwear/vests/suede-look-sleeveless-jacket-ice-GI000412U124541310.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dwa25f2b62/images/zoom/GI000412U12454_1310_0.jpg?sw=710&sh=900&sm=fit,Ice,USD,men.html,men.html
women-apparel-trousers,GLOBE TROUSERS IN RECYCLED NYLON TWILL,PT000008X125101000,790,553,https://us.herno.com/en/women/clothing/trousers/globe-trousers-in-recycled-nylon-twill-white-PT000008X125101000.html,https://us.herno.com/dw/image/v2/BGRP_PRD/on/demandware.static/-/Sites-33/default/dw81bea167/images/zoom/PT000008X12510_1000_0.jpg?sw=710&sh=900&sm=fit,White,USD,men.html,men.html
