product_id,product_name,price,category,image_urls,product_url,colors,status,filename
YP0S49ZQU_0NO,VLOGO SIGNATURE CARDHOLDER ,350.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/0f153116-e61a-43db-95f9-abf69f8bdf76/ihqstx/std/275x0/VLOGO-SIGNATURE-CARDHOLDER-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/4b1f8381-13da-441d-baa0-79ec3e7e90bb/ihqstx/std/275x0/VLOGO-SIGNATURE-CARDHOLDER-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-vlogo-signature-cardholder--YP0S49ZQU_0NO,BLACK,online,men_accessories.html
YP0S49LMV_G09,VLOGO SIGNATURE CARDHOLDER ,350.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/6897d05c-f15a-4673-b017-102cebad61a7/ihqstx/std/275x0/VLOGO-SIGNATURE-CARDHOLDER-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/92c19002-4dd1-4109-957f-7e828d106152/ihqstx/std/275x0/VLOGO-SIGNATURE-CARDHOLDER-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-vlogo-signature-cardholder--YP0S49LMV_G09,PEARL GRAY,online,men_accessories.html
YP0T56ZQU_0NO,VLOGO SIGNATURE WALLET FOR US DOLLARS,470.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/edce9e66-4e05-4263-ad74-7f2db3c9e1a2/ihqstx/std/275x0/VLOGO-SIGNATURE-WALLET-FOR-US-DOLLARS?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/837540de-7c8c-42c1-ab19-74132bcbc743/ihqstx/std/275x0/VLOGO-SIGNATURE-WALLET-FOR-US-DOLLARS?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-vlogo-signature-wallet-for-us-dollars-YP0T56ZQU_0NO,BLACK,online,men_accessories.html
YP0T56LMV_G09,VLOGO SIGNATURE US DOLLAR WALLET,470.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/54061991-718b-40e3-a9df-15d5e223604e/ihqstx/std/275x0/VLOGO-SIGNATURE-US-DOLLAR-WALLET?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/8a00d4ca-24fb-4f39-889f-7a680047c0bb/ihqstx/std/275x0/VLOGO-SIGNATURE-US-DOLLAR-WALLET?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-vlogo-signature-us-dollar-wallet-YP0T56LMV_G09,PEARL GRAY,online,men_accessories.html
YP0713ZQU_0NO,VLOGO SIGNATURE CARDHOLDER,450.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/bda219f1-54e8-4192-9e07-601015e0c034/ihqstx/std/275x0/VLOGO-SIGNATURE-CARDHOLDER?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/b08506ff-5ffa-4ad9-808f-3470dd7164aa/ihqstx/std/275x0/VLOGO-SIGNATURE-CARDHOLDER?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-vlogo-signature-cardholder-YP0713ZQU_0NO,BLACK,online,men_accessories.html
YP0U31ZQU_0NO,MINI VLOGO SIGNATURE CALFSKIN CARDHOLDER,470.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/f1bc02fd-581e-4543-8024-f13cb9d184a1/ihqstx/std/275x0/MINI-VLOGO-SIGNATURE-CALFSKIN-CARDHOLDER?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/8eba3086-f8c6-4212-9331-4d726653c847/ihqstx/std/275x0/MINI-VLOGO-SIGNATURE-CALFSKIN-CARDHOLDER?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-mini-vlogo-signature-calfskin-cardholder-YP0U31ZQU_0NO,BLACK,online,men_accessories.html
YP0T83PQE_0NO,TOILE ICONOGRAPHE CARD HOLDER IN TECHNICAL FABRIC WITH LEATHER DETAILS,350.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/0cb7a6fd-e1a9-4474-bf4f-1c110bc84a5c/ihqstx/std/275x0/TOILE-ICONOGRAPHE-CARD-HOLDER-IN-TECHNICAL-FABRIC-WITH-LEATHER-DETAILS?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/6e40cbd5-ecda-49df-8fd0-97d1a496ec59/ihqstx/std/275x0/TOILE-ICONOGRAPHE-CARD-HOLDER-IN-TECHNICAL-FABRIC-WITH-LEATHER-DETAILS?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-card-holder-in-technical-fabric-with-leather-details-YP0T83PQE_0NO,BLACK,online,men_accessories.html
YP0T83NCY_YEX,TOILE ICONOGRAPHE DENIM-EFFECT JACQUARD FABRIC CARD HOLDER WITH LEATHER DETAILS,350.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/9c47cb36-4075-41cd-9321-bf40e1bbafa6/ihqstx/std/275x0/TOILE-ICONOGRAPHE-DENIM-EFFECT-JACQUARD-FABRIC-CARD-HOLDER-WITH-LEATHER-DETAILS?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/bca19d0f-13ab-4aad-8393-1d3a9bf6e14d/ihqstx/std/275x0/TOILE-ICONOGRAPHE-DENIM-EFFECT-JACQUARD-FABRIC-CARD-HOLDER-WITH-LEATHER-DETAILS?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-denim-effect-jacquard-fabric-card-holder-with-leather-details-YP0T83NCY_YEX,DENIM/BLACK,online,men_accessories.html
YP0T83WAW_6ZN,TOILE ICONOGRAPHE CARDHOLDER WITH LEATHER DETAILS,350.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/4cbe0e86-d060-406f-964d-ca5870dd3a0c/ihqstx/std/275x0/TOILE-ICONOGRAPHE-CARDHOLDER-WITH-LEATHER-DETAILS?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/5f96df05-631e-49a8-b69c-f7edbb8e7092/ihqstx/std/275x0/TOILE-ICONOGRAPHE-CARDHOLDER-WITH-LEATHER-DETAILS?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-cardholder-with-leather-details-YP0T83WAW_6ZN,BEIGE/BLACK,online,men_accessories.html
YP0T83WAW_U02,TOILE ICONOGRAPHE CARDHOLDER WITH LEATHER DETAILS,350.0,men_accessories,"https://valentino-cdn.thron.com/delivery/public/image/valentino/703ec70c-6cb9-46ae-b906-ef851f6d866a/ihqstx/std/275x0/TOILE-ICONOGRAPHE-CARDHOLDER-WITH-LEATHER-DETAILS?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/2cfd7d4d-e042-4576-898b-bbb88d0d7bec/ihqstx/std/275x0/TOILE-ICONOGRAPHE-CARDHOLDER-WITH-LEATHER-DETAILS?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-cardholder-with-leather-details-YP0T83WAW_U02,FONDANTBLACK,online,men_accessories.html
