user_category,product_url,product_id,product_name,price,discounted_price,image_urls,sizes,availability,label,filename
women_ready_to_wear,/en-us/women/ready-to-wear/t-shirts-tops/satin-top-241M0C59E0600.html,241M0C59E0600,Satin top,950.00,,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1706523732/prod/seecommerce/original/241M0C59E0600-C8945-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1706523732/prod/seecommerce/original/241M0C59E0600-C8945-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707216894/prod/seecommerce/original/241M0C59E0600-C9594-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1706523732/prod/seecommerce/original/241M0C59E0600-C8945-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707216894/prod/seecommerce/original/241M0C59E0600-C9594-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1706523732/prod/seecommerce/original/241M0C59E0600-C8945-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707216894/prod/seecommerce/original/241M0C59E0600-C9594-F.jpeg?_i=AG","XXS
extra extra small, XS
extra small, S
small, M
medium, L
large, XL
extra large, XXL
extra extra large No longer available, 3XL
3-extra large No longer available","available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/dresses-jumpsuits/denim-dress-241MF28TA5196.html,241MF28TA5196,Denim dress,"2,995.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302029/prod/seecommerce/original/241MF28TA5196-C900-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","34
34 No longer available, 36
36, 38
38 No longer available, 40
40, 42
42, 44
44, 46
46 No longer available, 48
48 No longer available, 50
50 No longer available, 52
52 No longer available, 54
54 No longer available, 56
56 No longer available","available, available, available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/blazers/twill-blazer-241MH1262476.html,241MH1262476,Twill blazer,"4,750.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1705479388/prod/seecommerce/original/241MH1262476-C9599-F.jpeg?_i=AG","34
34 No longer available, 36
36, 38
38, 40
40, 42
42, 44
44 No longer available, 46
46, 48
48, 50
50 No longer available, 52
52 No longer available, 54
54 No longer available","available, available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/blazers/cotton-and-linen-waistcoat-241MH571HU846.html,241MH571HU846,Cotton and linen waistcoat,"2,195.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1706020334/prod/seecommerce/original/241MH571HU846-C001-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","34
34 No longer available, 36
36 No longer available, 38
38, 40
40, 42
42, 44
44, 46
46, 48
48, 50
50 No longer available, 52
52 No longer available, 54
54 No longer available, 56
56 No longer available","available, available, available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/shirts/poplin-shirt-241MH775MK926.html,241MH775MK926,Poplin shirt,"1,795.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1700642084/prod/seecommerce/original/241MH775MK926-C052-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1704293904/prod/seecommerce/original/241MH775MK926-C016-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1700642084/prod/seecommerce/original/241MH775MK926-C052-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1704293904/prod/seecommerce/original/241MH775MK926-C016-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1700642084/prod/seecommerce/original/241MH775MK926-C052-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1704293904/prod/seecommerce/original/241MH775MK926-C016-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1700642084/prod/seecommerce/original/241MH775MK926-C052-F.jpeg?_i=AG","XXS
extra extra small, XS
extra small, S
small, M
medium, L
large, XL
extra large, XXL
extra extra large No longer available, 3XL
3-extra large, 4XL
4-extra large No longer available, 5XL
5-extra large No longer available","available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/dresses-jumpsuits/french-terry-dress-241MH827ABF21.html,241MH827ABF21,French terry dress,"1,450.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302035/prod/seecommerce/original/241MH827ABF21-C9593-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1701702642/prod/seecommerce/original/241MH827ABF21-C7963-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302035/prod/seecommerce/original/241MH827ABF21-C9593-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1701702642/prod/seecommerce/original/241MH827ABF21-C7963-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302035/prod/seecommerce/original/241MH827ABF21-C9593-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1701702642/prod/seecommerce/original/241MH827ABF21-C7963-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302035/prod/seecommerce/original/241MH827ABF21-C9593-F.jpeg?_i=AG","XXS
extra extra small, XS
extra small, S
small, M
medium, L
large, XL
extra large, XXL
extra extra large, 3XL
3-extra large, 4XL
4-extra large","available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/t-shirts-tops/linen-and-silk-t-shirt-241MH985EM702.html,241MH985EM702,Linen and silk T-shirt,"1,450.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707301989/prod/seecommerce/original/241MH985EM702-C131-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","XXS
extra extra small, XS
extra small, S
small, M
medium, L
large, XL
extra large No longer available, XXL
extra extra large, 3XL
3-extra large, 4XL
4-extra large No longer available","available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,,,,,,/on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png,,,,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/pants/organza-trousers-241MH911P8557.html,241MH911P8557,Organza trousers,"3,250.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1710240027/prod/seecommerce/original/241MH911P8557-C8690-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1710240027/prod/seecommerce/original/241MH911P8557-C8690-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1706083511/prod/seecommerce/original/241MH911P8557-C8705-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1710240027/prod/seecommerce/original/241MH911P8557-C8690-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1706083511/prod/seecommerce/original/241MH911P8557-C8705-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1710240027/prod/seecommerce/original/241MH911P8557-C8690-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1706083511/prod/seecommerce/original/241MH911P8557-C8705-F.jpeg?_i=AG","34
34 No longer available, 36
36, 38
38, 40
40, 42
42 No longer available, 44
44, 46
46 No longer available, 48
48 No longer available, 50
50, 52
52 No longer available, 54
54 No longer available","available, available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/t-shirts-tops/interlock-polo-241ML824EN425.html,241ML824EN425,Interlock polo,"1,450.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707894751/prod/seecommerce/original/241ML824EN425-C159-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","XXS
extra extra small, XS
extra small, S
small, M
medium, L
large, XL
extra large, XXL
extra extra large No longer available, 3XL
3-extra large","available, available, available, available, available, available, available, available",TENNIS SETS,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/pants/striped-shorts-241MH775EG199.html,241MH775EG199,Striped shorts,"1,295.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1705413708/prod/seecommerce/original/241MH775EG199-C072-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","XXS
extra extra small, XS
extra small, S
small, M
medium, L
large, XL
extra large, XXL
extra extra large, 3XL
3-extra large No longer available","available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/blazers/linen-blazer-241MB6502549.html,241MB6502549,Linen blazer,"4,995.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302026/prod/seecommerce/original/241MB6502549-C433-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","34
34 No longer available, 36
36, 38
38, 40
40, 42
42, 44
44, 46
46, 48
48, 50
50 No longer available, 52
52 No longer available, 54
54 No longer available","available, available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/shirts/poplin-shirt-241MH776MG256.html,241MH776MG256,Poplin shirt,"1,395.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1705479372/prod/seecommerce/original/241MH776MG256-C7000-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707894752/prod/seecommerce/original/241MH776MG256-C044-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1705479372/prod/seecommerce/original/241MH776MG256-C7000-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707894752/prod/seecommerce/original/241MH776MG256-C044-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1705479372/prod/seecommerce/original/241MH776MG256-C7000-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707894752/prod/seecommerce/original/241MH776MG256-C044-K.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1705479372/prod/seecommerce/original/241MH776MG256-C7000-K.jpeg?_i=AG","XXS
extra extra small, XS
extra small No longer available, S
small, M
medium, L
large, XL
extra large, XXL
extra extra large No longer available, 3XL
3-extra large No longer available, 4XL
4-extra large No longer available, 5XL
5-extra large No longer available","available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/knitwear/dazzling-net-cardigan-241MDV796806.html,241MDV796806,Dazzling Net cardigan,"2,795.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1700642107/prod/seecommerce/original/241MDV796806-C059-F.jpeg?_i=AG","XXS
extra extra small, XS
extra small, S
small, M
medium, L
large, XL
extra large, XXL
extra extra large, 3XL
3-extra large","available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/knitwear/dazzling-cardigan-241MDV797406.html,241MDV797406,Dazzling cardigan,"4,595.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1703058096/prod/seecommerce/original/241MDV797406-C8901-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","XXS
extra extra small, XS
extra small, S
small, M
medium, L
large No longer available, XL
extra large No longer available, XXL
extra extra large No longer available, 3XL
3-extra large No longer available","available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/pants/linen-shorts-241MB650P8566.html,241MB650P8566,Linen shorts,"1,295.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302042/prod/seecommerce/original/241MB650P8566-C020-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302042/prod/seecommerce/original/241MB650P8566-C020-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707910248/prod/seecommerce/original/241MB650P8566-C433-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302042/prod/seecommerce/original/241MB650P8566-C020-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707910248/prod/seecommerce/original/241MB650P8566-C433-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707302042/prod/seecommerce/original/241MB650P8566-C020-F.jpeg?_i=AG, https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707910248/prod/seecommerce/original/241MB650P8566-C433-F.jpeg?_i=AG","34
34 No longer available, 36
36, 38
38, 40
40, 42
42, 44
44, 46
46, 48
48, 50
50 No longer available, 52
52 No longer available, 54
54 No longer available","available, available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/pants/gabardine-trousers-241MH561P8534.html,241MH561P8534,Gabardine trousers,"1,850.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1707301982/prod/seecommerce/original/241MH561P8534-C455-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","34
34 No longer available, 36
36, 38
38, 40
40, 42
42, 44
44, 46
46, 48
48 No longer available, 50
50 No longer available","available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/coats-jackets/biker-jacket-with-monili-241MH5712843.html,241MH5712843,Biker jacket with monili,"4,995.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1700642095/prod/seecommerce/original/241MH5712843-C001-F.jpeg?_i=AG","34
34 No longer available, 36
36, 38
38, 40
40, 42
42, 44
44, 46
46, 48
48, 50
50 No longer available, 52
52 No longer available, 54
54 No longer available","available, available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/matching-sets/matching-set-241MH911T2266.html,241MH911T2266,Matching Set,"7,790.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1706693362/prod/seecommerce/original/241MH911T2266-C9605-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","34
34 No longer available, 36
36, 38
38, 40
40, 42
42, 44
44, 46
46 No longer available, 48
48 No longer available, 50
50 No longer available, 52
52 No longer available, 54
54 No longer available","available, available, available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
women_ready_to_wear,,,,,,/on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png,,,,women_ready_to_wear.html
women_ready_to_wear,,,,,,/on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png,,,,women_ready_to_wear.html
women_ready_to_wear,/en-us/women/ready-to-wear/shirts/stretch-poplin-shirt-241M0091MK966.html,241M0091MK966,Stretch poplin shirt,"1,295.00",,"https://media.brunellocucinelli.com/image/upload/f_auto,q_auto/t_bc_sfcc_v_image/v1704811188/prod/seecommerce/original/241M0091MK966-C101-F.jpeg?_i=AG, /on/demandware.static/Sites-bc-us-Site/-/default/dwebb230a0/images/pv.png","XXS
extra extra small, XS
extra small, S
small, M
medium, L
large, XL
extra large, XXL
extra extra large No longer available, 3XL
3-extra large No longer available, 4XL
4-extra large No longer available","available, available, available, available, available, available, available, available, available",,women_ready_to_wear.html
